Class,Area (ABD),Area (Filled),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder),Biovolume (P. Spheroid),Biovolume (Sphere),Calibration Factor,Capture ID,Capture X,Capture Y,Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter,Convexity,Diameter (ABD),Diameter (ESD),Diameter (FD),Edge Gradient,Elapsed Time,Elongation,Feret Angle Max,Feret Angle Min,Fiber Curl,Fiber Straightness,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Group ID,Image Height,Image Width,Intensity,Length,Particles Per Chain,Perimeter,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Scatter Area,Scatter Peak,Scatter Width,Sigma Intensity,Sphere Complement,Sphere Count,Sphere Unknown,Sphere Volume,Sum Intensity,Symmetry,Transparency,UUID,Volume (ABD),Volume (ESD),Width
Detritus and decomposing,123.5853,127.3490,0.6627,147.6461,146.5416,145.6622,1247.0065,1079.9306,1033.5079,0.7254,462,831,449,7.4378,4.5952,1000.0000,7.5226,4.8066,1000.0000,0.2114,0.5545,0.5679,0.7962,1.7609,54.1009,0.9150,12.5441,15.6969,12.7336,66.9878,175.9690,3.2218,10.0000,-90.0000,0.2757,0.7839,0.3104,25.4483,7.8988,435,41,50,129.8365,19.9485,1,66.6941,1.0075,0.9866,0.9940,1.2328,0.0000,0.0000,0.0000,37.4406,0.0000,0,0.0000,0.0000,48429.0000,0.4382,0.2009,9A8DCE9A6A8911ED8FA800301809E817,1033.5079,2025.0518,11.9691
Detritus and decomposing,246.9516,265.6694,0.6330,155.1185,154.7295,154.2903,4036.4731,2558.5367,2919.3199,0.7254,463,281,1255,7.5062,4.5896,1000.0000,7.5372,4.7818,1000.0000,0.1922,0.6140,0.7107,0.8815,1.4071,69.4435,0.9790,17.7321,20.6739,18.3919,37.5612,176.2820,1.8921,-85.0000,10.0000,0.0549,0.9480,0.5285,26.3994,13.9527,436,58,46,138.4681,25.0263,1,80.7043,1.0025,0.9947,0.9972,1.1622,0.0000,0.0000,0.0000,23.5438,0.0000,0,0.0000,0.0000,91112.0000,0.6393,0.1423,9A8DD17B6A8911ED8FA800301809E817,2919.3199,4626.6416,14.8707
Detritus and decomposing,78.6964,78.6964,0.9250,156.1863,155.8935,155.6312,714.2286,640.6136,525.1656,0.7254,464,903,622,4.8673,3.7152,31.0000,5.4253,4.2035,31.0000,0.4883,0.5791,0.5694,0.8780,1.7561,41.6437,0.9359,10.0100,11.7474,10.0100,36.6615,176.5000,3.2051,-90.0000,-35.0000,0.6590,0.6028,0.3120,21.0608,6.5711,1795,42,40,132.9848,12.6945,1,55.2637,1.0019,0.9964,0.9983,1.3271,0.0000,0.0000,0.0000,15.3883,0.0000,0,0.0000,0.0000,34975.0000,0.2878,0.1479,9A8DD4576A8911ED8FA800301809E817,525.1656,848.8470,9.7929
Detritus and decomposing,644.5702,841.4756,0.8843,153.4204,153.0447,152.5625,14655.3102,17973.8474,12310.3153,0.7254,465,1006,1130,5.2985,4.0686,39.0000,5.5664,4.3323,39.0000,0.2638,0.5448,0.5864,0.9647,1.7053,113.4295,0.9675,28.6477,34.5774,32.7322,27.4229,176.7040,3.0271,70.0000,-10.0000,0.4857,0.6731,0.3304,55.5032,18.3355,437,74,70,156.7803,37.3581,1,147.6775,1.0025,0.9944,0.9968,1.3019,0.0000,0.0000,0.0000,33.5921,0.0000,0,0.0000,0.0000,238306.0000,0.3755,0.1715,9A8DD7526A8911ED8FA800301809E817,12310.3153,21645.8988,30.8295
Detritus and decomposing,225.2538,234.5334,0.3460,159.6240,159.7126,159.5567,2702.7880,1396.3397,2543.1495,0.7254,466,922,598,7.2585,4.4440,1000.0000,7.2717,4.6295,1000.0000,0.1855,0.2730,0.5816,0.5930,1.7193,74.7373,0.9648,16.9352,22.2658,17.2805,68.0971,178.0470,3.0764,-90.0000,0.0000,0.0359,0.9654,0.3251,31.9352,10.3807,438,67,38,125.8998,30.8295,1,84.6317,0.9994,0.9996,0.9990,1.1324,0.0000,0.0000,0.0000,31.4669,0.0000,0,0.0000,0.0000,76673.0000,0.6254,0.2394,9A8DDA216A8911ED8FA800301809E817,2543.1495,5779.7707,9.7929
Detritus and decomposing,754.1295,883.1496,0.9550,152.3455,152.1616,151.9686,25603.4250,20796.3647,15578.7517,0.7254,467,800,972,7.2687,4.4313,1000.0000,7.2864,4.6593,1000.0000,0.2280,0.7312,0.7824,0.9531,1.2781,118.5851,1.0000,30.9869,36.1894,33.5330,33.7895,178.1880,1.1317,-90.0000,35.0000,0.0000,1.0977,0.8836,34.6924,30.6540,439,77,74,146.1034,38.0835,1,130.6928,1.0012,0.9975,0.9987,1.1021,0.0000,0.0000,0.0000,28.3067,0.0000,0,0.0000,0.0000,255827.0000,0.7253,0.1438,9A8DDCFC6A8911ED8FA800301809E817,15578.7517,24816.6280,33.7311
Detritus and decomposing,98.4105,98.4105,0.6496,161.3942,160.9647,160.3109,1643.2633,571.8603,734.3890,0.7254,471,754,1699,7.2743,4.4408,1000.0000,7.2922,4.5935,1000.0000,0.1527,0.7059,0.7882,0.8884,1.2687,44.5423,1.0000,11.1938,12.6542,11.1938,48.7213,181.1100,1.0000,-35.0000,50.0000,0.0000,1.2761,1.0000,12.7901,12.7901,440,40,44,163.2853,16.3215,1,51.1602,1.0027,0.9933,0.9959,1.1486,0.0000,0.0000,0.0000,33.4712,0.0000,0,0.0000,0.0000,50945.0000,0.7077,0.1154,9A8DE8866A8911ED8FA800301809E817,734.3890,1060.9690,9.0675
Detritus and decomposing,133.6471,137.4403,0.5712,160.3476,159.8111,159.0126,604.6276,1687.6780,1162.2590,0.7254,472,929,1488,7.3766,4.5546,1000.0000,7.3623,4.6843,1000.0000,0.1297,0.3545,0.1697,0.5892,5.8931,67.4218,0.6639,13.0447,20.0291,13.2285,49.8782,181.2970,16.4531,-75.0000,0.0000,1.3023,0.4344,0.0608,59.2876,3.6034,441,59,42,141.5592,25.7517,1,125.7822,1.0034,0.9917,0.9950,1.8656,0.0000,0.0000,0.0000,17.5693,0.0000,0,0.0000,0.0000,56199.0000,0.4041,0.3487,9A8DEB5E6A8911ED8FA800301809E817,1162.2590,4207.1009,12.6945
Detritus and decomposing,114.4355,114.4355,0.8809,161.4160,161.1595,160.8746,1701.8527,870.2169,920.8844,0.7254,473,422,856,7.4163,4.5377,1000.0000,7.4470,4.7800,1000.0000,0.2423,0.8636,0.8663,0.9786,1.1543,45.3147,1.0000,12.0708,12.9363,12.0708,134.9508,181.4850,1.0000,-80.0000,40.0000,0.0000,1.0931,1.0000,12.9403,12.9403,442,43,42,85.1994,14.1453,1,51.7612,1.0016,0.9966,0.9982,1.1423,0.0000,0.0000,0.0000,49.9058,0.0000,0,0.0000,0.0000,29905.0000,0.8081,0.0669,9A8DEE296A8911ED8FA800301809E817,920.8844,1133.5191,11.9691
Detritus and decomposing,191.0698,191.0698,0.4817,164.7608,164.7759,164.8418,1574.5171,1532.7167,1986.7891,0.7254,475,956,1371,7.4453,4.5523,1000.0000,7.4822,4.6901,1000.0000,0.1378,0.4119,0.4127,0.6895,2.4230,68.8502,0.8138,15.5974,20.4321,15.5974,82.5495,181.8440,5.4279,80.0000,0.0000,0.5123,0.6612,0.1842,38.9441,7.1748,443,59,44,119.2881,25.7517,1,92.2377,0.9999,1.0005,1.0004,1.3397,0.0000,0.0000,0.0000,31.5862,0.0000,0,0.0000,0.0000,63342.0000,0.5739,0.2366,9A8DF3D96A8911ED8FA800301809E817,1986.7891,4466.1946,14.1453
Detritus and decomposing,145.4820,145.4820,0.8160,148.8329,148.1576,146.9553,1813.6108,1286.8860,1320.0120,0.7254,476,302,196,7.5012,4.6003,1000.0000,7.5128,4.7772,1000.0000,0.1769,0.7401,0.6868,0.9261,1.4561,52.9361,0.9770,13.6101,15.3342,13.6101,107.1299,183.7500,2.0976,70.0000,0.0000,0.2187,0.8206,0.4767,21.6588,10.3255,444,47,42,90.6918,17.7723,1,63.9685,1.0046,0.9874,0.9919,1.2084,0.0000,0.0000,0.0000,34.4580,0.0000,0,0.0000,0.0000,38544.0000,0.6788,0.1124,9A8DF6A16A8911ED8FA800301809E817,1320.0120,1887.8946,12.6945
Detritus and decomposing,81.4800,81.4800,0.1691,159.1444,159.5000,159.6111,348.0535,199.1100,553.2742,0.7254,477,861,425,7.2745,4.4492,1000.0000,7.3087,4.6681,1000.0000,0.2189,0.0000,0.1884,0.2350,5.3067,74.3521,0.6995,10.1855,22.2254,10.1855,45.8455,184.9220,14.6031,-90.0000,0.0000,0.3800,0.7246,0.0685,45.5493,3.1192,1950,70,31,127.1778,33.0057,1,97.3369,0.9978,1.0029,1.0007,1.3091,0.0000,0.0000,0.0000,12.6253,0.0000,0,0.0000,0.0000,34338.0000,0.4245,0.5417,9A8DF97D6A8911ED8FA800301809E817,553.2742,5748.4441,4.7151
Detritus and decomposing,83.4754,83.4754,0.6102,165.9055,166.5018,166.7818,1210.6814,419.6399,573.7221,0.7254,478,432,1349,7.2528,4.4484,1000.0000,7.2706,4.7369,1000.0000,0.2885,0.6637,0.8517,0.8667,1.1741,40.9058,1.0000,10.3094,11.4855,10.3094,53.3636,185.0630,1.0000,-80.0000,5.0000,0.0000,1.2245,1.0000,11.5517,11.5517,445,43,36,118.8109,14.1453,1,46.2069,0.9964,1.0053,1.0017,1.1296,0.0000,0.0000,0.0000,18.8043,0.0000,0,0.0000,0.0000,32673.0000,0.7001,0.1024,9A8DFC686A8911ED8FA800301809E817,573.7221,793.3199,7.6167
Detritus and decomposing,710.8693,772.2298,0.8174,153.6006,152.7054,152.1211,19745.8380,14870.7528,14257.6662,0.7254,479,793,1780,7.2554,4.4577,1000.0000,7.2905,4.8796,1000.0000,0.4219,0.7534,0.8615,0.9619,1.1607,108.3814,1.0000,30.0850,33.0662,31.3566,48.7429,185.2350,1.0000,65.0000,0.0000,0.0000,1.3000,1.0000,29.2951,29.2951,109,72,65,138.7452,38.0835,1,117.1805,1.0059,0.9904,0.9962,1.0812,0.0000,0.0000,0.0000,35.1116,0.0000,0,0.0000,0.0000,230317.0000,0.7592,0.0902,9A8DFF5D6A8911ED8FA800301809E817,14257.6662,18929.9522,29.3787
Detritus and decomposing,118.1697,121.9162,0.7646,161.8417,161.2139,160.7639,1667.3659,851.4612,966.3240,0.7254,480,595,1097,7.3942,4.5290,1000.0000,7.4170,4.7269,1000.0000,0.1979,0.8179,0.9232,0.9625,1.0832,46.0057,1.0000,12.2661,13.2184,12.4591,30.7619,185.5160,1.0000,-85.0000,0.0000,0.0000,1.1570,1.0000,12.8523,12.8523,1840,44,39,134.3417,14.8707,1,51.4091,1.0039,0.9933,0.9972,1.1175,0.0000,0.0000,0.0000,18.3284,0.0000,0,0.0000,0.0000,48363.0000,0.8814,0.0720,9A8E022B6A8911ED8FA800301809E817,966.3240,1209.3035,10.5183
Detritus and decomposing,87.0815,119.8333,0.4938,156.1056,155.9965,155.7923,1305.8415,1292.7365,611.2977,0.7254,481,444,1023,7.3454,4.4747,1000.0000,7.3965,4.6853,1000.0000,0.2106,0.2118,0.6365,0.5306,1.5710,64.9197,0.7309,10.5297,19.2030,12.3522,48.8649,185.5470,2.5420,15.0000,-85.0000,0.0000,1.1999,0.3934,22.0654,8.6805,446,43,58,136.5246,26.4771,2,61.4918,1.0007,0.9980,0.9987,0.9472,0.0000,0.0000,0.0000,20.2951,0.0000,0,0.0000,0.0000,38773.0000,0.2171,0.4517,9A8E050A6A8911ED8FA800301809E817,611.2977,3707.6820,11.2437
Detritus and decomposing,309.7191,358.7808,0.6100,161.8571,161.6980,161.5075,4073.6950,4359.3819,4100.3007,0.7254,482,625,964,7.3965,4.5382,1000.0000,7.4227,4.6700,1000.0000,0.1318,0.5132,0.5006,0.8198,1.9977,84.7929,0.9235,19.8582,25.4898,21.3732,87.5639,185.8750,4.0277,75.0000,0.0000,0.3887,0.7201,0.2483,43.8196,10.8797,447,67,51,132.1003,31.5549,1,109.3984,1.0010,0.9978,0.9988,1.2902,0.0000,0.0000,0.0000,37.5924,0.0000,0,0.0000,0.0000,105416.0000,0.6158,0.2209,9A8E07EC6A8911ED8FA800301809E817,4100.3007,8671.5224,19.2231
Detritus and decomposing,108.2409,108.2409,0.6391,164.5476,164.8512,165.2917,1503.9082,635.7631,847.1322,0.7254,483,915,1162,7.4402,4.5493,1000.0000,7.4566,4.7595,1000.0000,0.2102,0.7054,0.7532,0.8951,1.3276,45.9379,1.0000,11.7395,13.0975,11.7395,69.9701,185.9540,1.5074,-90.0000,5.0000,0.0467,0.9553,0.6634,16.3252,10.8302,448,46,38,147.6101,15.5961,1,54.3107,0.9982,1.0045,1.0027,1.1823,0.0000,0.0000,0.0000,31.3676,0.0000,0,0.0000,0.0000,49597.0000,0.7926,0.1037,9A8E0AB06A8911ED8FA800301809E817,847.1322,1176.4239,9.0675
Detritus and decomposing,415.2014,435.5062,0.6416,143.1846,142.4985,141.6638,10148.8041,5413.0840,6364.3210,0.7254,484,718,12,7.4109,4.5491,1000.0000,7.4219,4.7083,1000.0000,0.1592,0.6117,0.8053,0.8927,1.2418,85.5873,1.0000,22.9924,25.7719,23.5479,58.2589,186.7660,1.0000,70.0000,-10.0000,0.0000,1.3138,1.0000,23.4661,23.4661,449,66,52,110.4645,30.8295,1,93.8646,1.0048,0.9894,0.9941,1.0967,0.0000,0.0000,0.0000,24.6662,0.0000,0,0.0000,0.0000,113668.0000,0.7612,0.1078,9A8E0D8F6A8911ED8FA800301809E817,6364.3210,8962.6287,19.2231
Detritus and decomposing,722.2665,749.3696,0.2864,151.2447,151.6075,151.9531,4331.9592,39958.7207,14601.9221,0.7254,487,566,1398,7.2705,4.4324,1000.0000,7.2701,4.6222,1000.0000,0.1899,0.0000,0.1150,0.1905,8.6942,215.7061,0.3586,30.3252,67.2002,30.8889,74.9759,190.0790,25.2739,-20.0000,-90.0000,0.6452,0.6078,0.0396,152.1645,6.0206,450,75,148,130.2500,92.4885,2,316.3702,0.9976,1.0047,1.0023,1.4667,0.0000,0.0000,0.0000,28.9421,0.0000,0,0.0000,0.0000,219341.0000,0.1996,0.5487,9A8E17EF6A8911ED8FA800301809E817,14601.9221,158895.3868,35.9073
Detritus and decomposing,831.4301,988.9104,0.8142,152.7867,152.5834,152.5107,30438.9775,21196.1294,18034.4300,0.7254,488,599,1701,7.4906,4.6104,1000.0000,7.5053,4.7264,1000.0000,0.1160,0.7773,0.7839,0.9702,1.2757,121.5991,0.9942,32.5363,37.3379,35.4841,37.7321,190.4070,1.0917,-70.0000,0.0000,0.0000,1.1221,0.9160,35.8801,32.8657,451,77,69,150.5044,40.2597,1,137.4917,1.0013,0.9982,0.9995,1.1307,0.0000,0.0000,0.0000,29.5137,0.0000,0,0.0000,0.0000,287915.0000,0.8551,0.1286,9A8E1AC76A8911ED8FA800301809E817,18034.4300,27255.2413,32.2803
Detritus and decomposing,278.2041,278.2041,0.5689,161.5357,161.1937,160.6896,3056.1912,3022.3698,3490.6724,0.7254,489,771,1672,7.4688,4.5950,1000.0000,7.4988,4.7678,1000.0000,0.1728,0.4487,0.5252,0.7636,1.9041,79.3386,0.8982,18.8207,23.7569,18.8207,125.8174,190.9850,3.7126,-40.0000,50.0000,0.2837,0.7790,0.2694,37.7122,10.1579,452,57,59,110.5330,29.3787,1,95.7403,1.0021,0.9948,0.9969,1.2067,0.0000,0.0000,0.0000,28.4769,0.0000,0,0.0000,0.0000,80468.0000,0.5151,0.2078,9A8E1DA86A8911ED8FA800301809E817,3490.6724,7020.4539,15.5961
Detritus and decomposing,140.8208,147.6056,0.5623,166.8261,167.1256,167.3213,1572.0398,1004.8839,1257.0838,0.7254,490,754,1674,7.2546,4.4405,1000.0000,7.2816,4.6886,1000.0000,0.2481,0.5591,0.5998,0.8106,1.6671,57.6859,0.9120,13.3902,16.9260,13.7090,65.4500,191.2040,2.8915,-90.0000,20.0000,0.1953,0.8366,0.3458,25.5784,8.8461,453,54,42,136.4106,21.3993,1,68.8489,0.9982,1.0030,1.0012,1.1935,0.0000,0.0000,0.0000,38.4101,0.0000,0,0.0000,0.0000,56474.0000,0.5712,0.2089,9A8E20776A8911ED8FA800301809E817,1257.0838,2538.9938,11.9691
Detritus and decomposing,91.1091,91.1091,0.4027,158.5034,158.2415,157.9694,523.9009,1297.7988,654.1938,0.7254,491,410,1526,7.2393,4.4327,1000.0000,7.2758,4.6572,1000.0000,0.2245,0.2426,0.3009,0.3436,3.3236,64.6983,0.5976,10.7705,19.0619,10.7705,62.8387,191.3910,8.3213,0.0000,85.0000,0.3933,0.7177,0.1202,35.8794,4.3118,454,39,60,129.8912,25.7517,1,80.3824,1.0017,0.9966,0.9983,1.2424,0.0000,0.0000,0.0000,15.8359,0.0000,0,0.0000,0.0000,38188.0000,0.3565,0.4350,9A8E24436A8911ED8FA800301809E817,654.1938,3626.5793,9.7929
Detritus and decomposing,113.6075,122.3333,0.7200,141.5788,140.8052,140.1805,703.9516,1500.0957,910.9070,0.7254,492,998,41,7.5744,4.6599,1000.0000,7.5997,4.8383,1000.0000,0.1784,0.3887,0.2781,0.6870,3.5955,55.3962,0.7566,12.0270,16.1200,12.4804,34.6239,191.5320,9.1868,5.0000,50.0000,1.3797,0.4202,0.1089,42.2922,4.6036,455,47,48,134.2607,17.7723,1,93.7917,1.0055,0.9901,0.9956,1.6931,0.0000,0.0000,0.0000,22.7203,0.0000,0,0.0000,0.0000,46857.0000,0.3840,0.2539,9A8E270E6A8911ED8FA800301809E817,910.9070,2193.2783,14.1453
Detritus and decomposing,200.2262,223.0488,0.9720,159.1540,158.2409,157.2971,3491.5616,2504.2937,2131.3027,0.7254,493,1003,1380,7.5056,4.5903,1000.0000,7.5242,4.7664,1000.0000,0.1761,0.8888,0.9233,0.9905,1.0831,59.7610,1.0000,15.9667,17.5104,16.8521,36.6883,191.5790,1.0000,10.0000,-90.0000,0.0000,1.1250,1.0000,16.4428,16.4428,456,48,49,153.5109,18.4977,1,65.7713,1.0058,0.9883,0.9940,1.1006,0.0000,0.0000,0.0000,31.5843,0.0000,0,0.0000,0.0000,84738.0000,0.7957,0.0882,9A8E29F36A8911ED8FA800301809E817,2131.3027,2811.1441,17.0469
Detritus and decomposing,565.9444,1004.3355,0.9343,144.0798,144.5721,144.8293,20073.5601,23716.6595,10128.0168,0.7254,494,665,174,7.3079,4.4533,1000.0000,7.3504,4.6496,1000.0000,0.1964,0.6091,0.6282,0.9809,1.5919,121.6431,0.9887,26.8437,37.1365,35.7597,31.2896,191.7190,2.6194,25.0000,-50.0000,0.4423,0.6934,0.3818,55.9725,21.3688,457,77,75,143.7450,38.8089,1,154.6825,0.9966,1.0052,1.0018,1.2716,0.0000,0.0000,0.0000,26.7994,0.0000,0,0.0000,0.0000,194487.0000,0.5788,0.2772,9A8E2CE16A8911ED8FA800301809E817,10128.0168,26816.3570,34.4565
Detritus and decomposing,128.6062,128.6062,0.5530,163.8130,163.7169,163.6260,1094.1847,1147.3727,1097.1258,0.7254,495,518,1483,7.2487,4.4441,1000.0000,7.2700,4.5971,1000.0000,0.1530,0.2750,0.4820,0.6668,2.0746,64.6425,0.7319,12.7963,19.0619,12.7963,138.4494,191.9380,4.2840,80.0000,-25.0000,0.1440,0.8741,0.2334,29.4599,6.8768,458,60,43,78.0130,25.7517,2,72.6733,1.0006,0.9989,0.9994,1.1242,0.0000,0.0000,0.0000,59.3098,0.0000,0,0.0000,0.0000,30035.0000,0.3183,0.3287,9A8E2FA96A8911ED8FA800301809E817,1097.1258,3626.5793,11.2437
Detritus and decomposing,187.5914,187.5914,0.2529,160.7629,161.6004,162.4876,1819.2524,719.6386,1932.7839,0.7254,497,405,808,7.3372,4.5145,1000.0000,7.3879,4.6840,1000.0000,0.1694,0.1610,0.5115,0.4600,1.9551,74.5235,0.9785,15.4547,22.2254,15.4547,68.8932,192.2970,3.8848,-90.0000,0.0000,0.0362,0.9651,0.2574,32.6972,8.4168,459,68,35,99.9579,31.5549,1,82.2280,0.9948,1.0107,1.0055,1.1034,0.0000,0.0000,0.0000,23.7200,0.0000,0,0.0000,0.0000,52278.0000,0.6555,0.3046,9A8E35D36A8911ED8FA800301809E817,1932.7839,5748.4441,7.6167
Detritus and decomposing,316.5030,330.5552,0.7720,146.8155,146.4207,146.0074,4333.6185,4460.4682,4235.7528,0.7254,501,336,469,7.3763,4.5036,1000.0000,7.4057,4.6587,1000.0000,0.1550,0.5988,0.6013,0.8923,1.6631,77.0492,0.9553,20.0745,23.0315,20.5153,65.0783,193.5630,2.8772,25.0000,-45.0000,0.3501,0.7407,0.3476,35.7466,12.4241,460,56,58,137.9902,26.4771,1,96.3412,1.0027,0.9945,0.9972,1.2504,0.0000,0.0000,0.0000,31.8449,0.0000,0,0.0000,0.0000,112186.0000,0.4443,0.1284,9A8E43A26A8911ED8FA800301809E817,4235.7528,6396.7955,19.2231
Detritus and decomposing,505.1416,532.2214,0.6235,154.4710,154.0499,153.5503,6230.3315,7637.5502,8540.5039,0.7254,502,893,606,7.2736,4.4715,1000.0000,7.2933,4.6461,1000.0000,0.1746,0.4597,0.4442,0.8528,2.2513,98.2939,0.9266,25.3607,29.8019,26.0316,73.6012,193.7820,4.8671,-40.0000,45.0000,0.5040,0.6649,0.2055,57.2779,11.7684,461,63,67,123.6983,38.0835,1,138.0926,1.0027,0.9940,0.9968,1.4049,0.0000,0.0000,0.0000,23.3368,0.0000,0,0.0000,0.0000,151283.0000,0.4078,0.1490,9A8E46BD6A8911ED8FA800301809E817,8540.5039,13858.8851,22.8501
Detritus and decomposing,87.8853,87.8853,0.8907,152.1224,151.8042,151.3776,1042.8005,646.9479,619.7810,0.7254,503,671,495,7.2733,4.4134,1000.0000,7.2944,4.6652,1000.0000,0.2519,0.7233,0.7059,0.9342,1.4167,42.3580,0.9646,10.5782,11.9489,10.5782,52.4426,193.8290,1.9335,10.0000,-45.0000,0.2711,0.7867,0.5172,17.0581,8.8225,462,42,41,121.3112,13.4199,1,51.7612,1.0021,0.9951,0.9972,1.2220,0.0000,0.0000,0.0000,19.1276,0.0000,0,0.0000,0.0000,34695.0000,0.4534,0.1147,9A8E49D66A8911ED8FA800301809E817,619.7810,893.2805,9.7929
Detritus and decomposing,1119.8415,1335.1547,0.4305,159.1541,159.1951,159.2345,6922.0279,127590.3029,28190.2319,0.7254,505,538,845,7.5666,4.6662,1000.0000,7.5939,4.8105,1000.0000,0.1443,0.0000,0.0623,0.2495,16.0496,308.6975,0.2739,37.7601,96.6998,41.2307,63.7355,194.1100,48.4006,-70.0000,5.0000,1.1069,0.4746,0.0207,274.3353,5.6680,463,194,112,134.5072,130.2093,5,560.0066,0.9997,1.0005,1.0002,1.8141,0.0000,0.0000,0.0000,23.8334,0.0000,0,0.0000,0.0000,337882.0000,0.1132,0.6095,9A8E50066A8911ED8FA800301809E817,28190.2319,473452.0742,60.5709
Detritus and decomposing,430.8862,579.5586,0.6252,156.1289,155.5767,155.0452,8538.2550,9609.6211,6728.3370,0.7254,508,588,1031,7.2603,4.4604,1000.0000,7.3183,4.6547,1000.0000,0.1944,0.4638,0.5649,0.8055,1.7703,108.3800,0.8994,23.4227,33.0057,27.1646,57.3378,195.8290,3.2541,55.0000,-35.0000,0.1869,0.8425,0.3073,48.6460,14.9491,464,73,66,137.9210,40.9851,1,127.1903,1.0035,0.9931,0.9966,1.1736,0.0000,0.0000,0.0000,26.3139,0.0000,0,0.0000,0.0000,146610.0000,0.4751,0.2903,9A8E59786A8911ED8FA800301809E817,6728.3370,18826.3213,22.8501
Detritus and decomposing,455.4053,501.8788,0.5476,164.3396,164.0833,163.8262,8412.8732,6154.4822,7310.7328,0.7254,509,836,1512,7.2590,4.4242,1000.0000,7.2787,4.6597,1000.0000,0.2355,0.4750,0.6654,0.8218,1.5028,95.4486,0.9854,24.0799,28.8548,25.2787,92.0769,195.9220,2.2833,10.0000,-90.0000,0.0037,0.9964,0.4380,38.2228,16.7404,465,52,75,129.4041,38.0835,1,109.9265,1.0016,0.9969,0.9984,1.1517,0.0000,0.0000,0.0000,37.9757,0.0000,0,0.0000,0.0000,144415.0000,0.6001,0.1655,9A8E5CA16A8911ED8FA800301809E817,7310.7328,12579.1944,19.9485
Detritus and decomposing,93.1308,93.1308,0.7674,162.6622,162.1405,161.5318,1244.3906,571.8658,676.0885,0.7254,510,502,1495,7.2501,4.4303,1000.0000,7.2951,4.7669,1000.0000,0.3367,0.8124,0.9092,0.9586,1.0998,41.3195,1.0000,10.8893,11.6870,10.8893,45.1250,196.0470,1.0000,-30.0000,-90.0000,0.0000,1.1511,1.0000,11.6580,11.6580,466,38,42,124.8094,13.4199,1,46.6318,1.0032,0.9931,0.9962,1.1286,0.0000,0.0000,0.0000,13.3477,0.0000,0,0.0000,0.0000,37318.0000,0.8370,0.0683,9A8E5FDF6A8911ED8FA800301809E817,676.0885,835.8104,9.7929
Detritus and decomposing,94.7518,94.7518,0.7172,159.0198,158.3465,157.5413,1224.5693,553.1448,693.8166,0.7254,511,1031,882,7.4419,4.5696,1000.0000,7.4637,4.7302,1000.0000,0.1607,0.7915,0.9313,0.9445,1.0738,41.4432,1.0000,10.9837,11.6870,10.9837,38.3704,196.5790,1.0000,15.0000,-75.0000,0.0000,1.2199,1.0000,11.5957,11.5957,467,38,43,121.0627,14.1453,1,46.3829,1.0043,0.9907,0.9949,1.1192,0.0000,0.0000,0.0000,16.2411,0.0000,0,0.0000,0.0000,36682.0000,0.8768,0.0602,9A8E631B6A8911ED8FA800301809E817,693.8166,835.8104,9.0675
Detritus and decomposing,134.4891,134.4891,0.4473,163.0050,163.1779,162.7895,373.8492,10582.3959,1173.2603,0.7254,514,670,1503,7.2633,4.4668,1000.0000,7.2903,4.6463,1000.0000,0.1795,0.2086,0.0733,0.1613,13.6467,103.7794,0.3179,13.0857,31.4743,13.0857,55.5794,197.2970,40.8480,-90.0000,0.0000,1.1456,0.4661,0.0245,92.6082,2.2671,468,85,52,143.9499,43.1613,2,189.7507,0.9989,0.9987,0.9976,1.8284,0.0000,0.0000,0.0000,22.3547,0.0000,0,0.0000,0.0000,57436.0000,0.5160,0.5842,9A8E6CB16A8911ED8FA800301809E817,1173.2603,16325.5140,19.2231
Detritus and decomposing,141.2440,141.2440,0.6193,164.2337,164.0771,163.8193,1324.5325,1110.4163,1262.7539,0.7254,515,948,1009,7.2694,4.4462,1000.0000,7.2911,4.6066,1000.0000,0.1604,0.5786,0.5294,0.8075,1.8891,57.0793,0.8746,13.4103,16.6238,13.4103,114.2209,197.3440,3.6615,-90.0000,0.0000,0.3678,0.7311,0.2731,28.2770,7.7227,469,53,42,110.7108,20.6739,1,71.9995,1.0010,0.9975,0.9984,1.2614,0.0000,0.0000,0.0000,45.1157,0.0000,0,0.0000,0.0000,45945.0000,0.6014,0.1933,9A8E6FDF6A8911ED8FA800301809E817,1262.7539,2405.3907,12.6945
Detritus and decomposing,298.4359,315.5979,0.6866,147.2135,146.9560,146.3972,3367.4156,3933.8050,3878.2907,0.7254,516,181,559,7.3924,4.5317,1000.0000,7.4170,4.7395,1000.0000,0.2078,0.5568,0.4860,0.8525,2.0577,80.1636,0.8409,19.4931,24.1196,20.0457,67.4961,197.3910,4.2278,-70.0000,50.0000,0.5209,0.6575,0.2365,42.4761,10.0469,470,60,57,136.6274,27.9279,2,105.0460,1.0018,0.9945,0.9962,1.3104,0.0000,0.0000,0.0000,30.3554,0.0000,0,0.0000,0.0000,105613.0000,0.5075,0.1918,9A8E734E6A8911ED8FA800301809E817,3878.2907,7346.9355,19.9485
